Produto,Rem_index,Rem_taxa,Emissor,Distribuidor,Dt_venc,Dt_carencia,Val_aplic,CETIP_certifica,Liquidez,Dt_obs,Duracao_util,Duracao_meses,Duracao_corr
CDB,CDI,104.0,Parana,Genial,2021-05-03,,20000.0,,vencimento,2020-05-06,248,12.0,362.0
CDB,CDI,107.0,Parana,Genial,2022-04-27,,20000.0,,vencimento,2020-05-06,496,24.0,721.0
CDB,CDI,108.0,Parana,Genial,2023-04-24,,20000.0,,vencimento,2020-05-06,745,36.0,1080.0
CDB,CDI,133.0,Agibank,Genial,2021-05-03,,5000.0,,vencimento,2020-05-06,248,12.0,361.0
CDB,CDI,135.0,Agibank,Genial,2022-04-27,,5000.0,,vencimento,2020-05-06,496,24.0,721.0
CDB,CDI,104.5,Haitong,Genial,2021-05-03,,10000.0,,vencimento,2020-05-06,248,12.0,362.0
CDB,CDI,106.0,Haitong,Genial,2022-04-27,,10000.0,,vencimento,2020-05-06,496,24.0,721.0
CDB,CDI,115.0,Original,Genial,2022-04-27,,5000.0,,vencimento,2020-05-06,496,24.0,721.0
CDB,CDI,99.0,PAN,Genial,2020-08-04,,10000.0,,vencimento,2020-05-06,63,3.0,90.0
CDB,CDI,99.0,PAN,Genial,2020-11-03,,10000.0,,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,102.0,PAN,Genial,2021-05-03,,10000.0,,vencimento,2020-05-06,248,12.0,362.0
CDB,CDI,108.0,PAN,Genial,2022-04-27,,10000.0,,vencimento,2020-05-06,496,24.0,721.0
CDB,CDI,111.0,PAN,Genial,2023-04-24,,10000.0,,vencimento,2020-05-06,745,36.0,1080.0
CDB,CDI,127.0,Topazio,Genial,2021-05-03,,1000.0,,vencimento,2020-05-06,248,12.0,361.0
CDB,CDI,138.0,Topazio,Genial,2022-04-27,,1000.0,,vencimento,2020-05-06,496,24.0,721.0
CDB,CDI,137.0,Agibank,Genial,2023-04-24,,5000.0,,vencimento,2020-05-06,745,36.0,1080.0
CDB,CDI,144.5,NBC,Genial,2021-05-03,,1000.0,,vencimento,2020-05-06,248,12.0,361.0
CDB,CDI,99.0,Plural,Genial,2023-04-24,,1000.0,,diaria,2020-05-06,745,36.0,1080.0
CDB,CDI,143.5,NBC,Genial,2022-04-27,,1000.0,,vencimento,2020-05-06,496,24.0,721.0
CDB,BRL,5.1,NBC,Genial,2021-05-03,,1000.0,,vencimento,2020-05-06,248,12.0,361.0
CDB,BRL,5.7,NBC,Genial,2022-04-27,,1000.0,,vencimento,2020-05-06,496,24.0,721.0
CDB,CDI,100.0,AJRenner,Genial,2023-04-24,,1000.0,,diaria,2020-05-06,745,36.0,1080.0
LC,CDI,140.5,Facta Financeira,Genial,2022-04-27,,1000.0,,vencimento,2020-05-06,496,24.0,721.0
LC,CDI,138.0,Facta Financeira,Genial,2023-04-24,,1000.0,,vencimento,2020-05-06,745,36.0,1080.0
LC,CDI,135.0,Facta Financeira,Genial,2024-04-18,,1000.0,,vencimento,2020-05-06,992,48.0,1443.0
LC,CDI,135.0,Facta Financeira,Genial,2025-04-10,,1000.0,,vencimento,2020-05-06,1240,60.0,1800.0
LC,CDI,128.0,Agoracred Financeira,Genial,2021-05-03,,5000.0,,vencimento,2020-05-06,248,12.0,361.0
LC,CDI,130.0,Agoracred Financeira,Genial,2023-04-24,,5000.0,,vencimento,2020-05-06,745,36.0,1080.0
LC,CDI,131.0,Agoracred Financeira,Genial,2024-04-15,,5000.0,,vencimento,2020-05-06,989,48.0,1440.0
LCA,CDI,97.0,ABC,Genial,2020-08-04,,17000.0,,vencimento,2020-05-06,63,3.0,90.0
LC,CDI,135.0,Senff,Genial,2022-04-27,,1000.0,,vencimento,2020-05-06,496,24.0,721.0
LCI,CDI,102.0,BTG,Genial,2022-04-26,,50000.0,,vencimento,2020-05-06,495,24.0,720.0
LC,CDI,129.0,Agoracred Financeira,Genial,2022-04-27,,5000.0,,vencimento,2020-05-06,496,24.0,721.0
LC,CDI,119.0,Sorocred Financeira,Genial,2021-05-03,,10000.0,,vencimento,2020-05-06,248,12.0,362.0
LCA,CDI,98.0,ABC,Genial,2020-09-03,,30000.0,,vencimento,2020-05-06,85,6.0,120.0
CDB,CDI,138.0,Agibank,Genial,2024-04-15,,5000.0,,vencimento,2020-05-06,989,48.0,1440.0
CDB,CDI,96.0,Agibank,Genial,2022-04-27,,1000.0,,vencimento,2020-05-06,496,24.0,721.0
LC,CDI,134.0,Senff,Genial,2024-04-15,,1000.0,,vencimento,2020-05-06,989,48.0,1440.0
CDB,CDI,123.5,Semear,Genial,2022-04-27,,5000.0,,vencimento,2020-05-06,496,24.0,721.0
LC,CDI,111.0,Caruana Financeira,Genial,2022-04-27,,5000.0,,vencimento,2020-05-06,496,24.0,721.0
LCI,CDI,102.0,BTG,Genial,2023-04-24,,50000.0,,vencimento,2020-05-06,745,36.0,1080.0
CDB,CDI,134.0,Bari,Genial,2022-04-27,,1000.0,,vencimento,2020-05-06,496,24.0,721.0
LC,CDI,125.0,Sorocred Financeira,Genial,2022-04-27,,10000.0,,vencimento,2020-05-06,496,24.0,721.0
LC,CDI,133.0,Senff,Genial,2023-04-24,,1000.0,,vencimento,2020-05-06,745,36.0,1080.0
CDB,CDI,109.0,Pine,Genial,2021-10-28,,5000.0,,vencimento,2020-05-06,373,18.0,540.0
CDB,CDI,125.5,Semear,Genial,2023-04-24,,5000.0,,vencimento,2020-05-06,745,36.0,1080.0
CDB,CDI,118.0,BMG,Genial,2023-04-24,,1000.0,,vencimento,2020-05-06,745,36.0,1080.0
LC,CDI,139.0,BRK,Genial,2021-05-03,,5000.0,,vencimento,2020-05-06,248,12.0,361.0
LC,CDI,142.0,Facta Financeira,Genial,2021-05-03,,1000.0,,vencimento,2020-05-06,248,12.0,361.0
LC,CDI,120.0,BRK,Genial,2020-08-04,,5000.0,,vencimento,2020-05-06,63,3.0,90.0
LC,CDI,136.0,BRK,Genial,2020-11-03,,5000.0,,vencimento,2020-05-06,125,6.0,181.0
LC,CDI,112.0,Caruana Financeira,Genial,2023-04-24,,5000.0,,vencimento,2020-05-06,745,36.0,1080.0
LC,CDI,113.5,Caruana Financeira,Genial,2024-04-15,,5000.0,,vencimento,2020-05-06,989,48.0,1440.0
LC,CDI,114.5,Caruana Financeira,Genial,2025-04-10,,5000.0,,vencimento,2020-05-06,1240,60.0,1800.0
CDB,CDI,124.0,Pine,Genial,2024-04-15,,5000.0,,vencimento,2020-05-06,989,48.0,1440.0
CDB,CDI,124.0,Pine,Genial,2025-04-10,,5000.0,,vencimento,2020-05-06,1240,60.0,1800.0
CDB,CDI,113.0,BMG,Genial,2021-10-28,,5000.0,,vencimento,2020-05-06,373,18.0,540.0
CDB,CDI,126.0,Agibank,Genial,2020-11-03,,5000.0,,vencimento,2020-05-06,125,6.0,181.0
LC,CDI,105.0,Senff,Genial,2021-10-28,,1000.0,,vencimento,2020-05-06,373,18.0,540.0
LC,CDI,127.0,Senff,Genial,2025-04-10,,1000.0,,vencimento,2020-05-06,1240,60.0,1800.0
LC,CDI,137.0,Senff,Genial,2021-05-04,,1000.0,,vencimento,2020-05-06,249,12.0,363.0
CDB,IPCA,3.55,Bari,Genial,2023-05-08,,1000.0,,vencimento,2020-05-06,754,36.0,1096.0
CDB,IPCA,4.0,Bari,Genial,2024-05-06,,1000.0,,vencimento,2020-05-06,1003,48.0,1461.0
CDB,CDI,105.0,Daycoval,Genial,2022-10-25,,20000.0,,vencimento,2020-05-06,622,30.0,902.0
CDB,CDI,99.0,BR Partners,Genial,2021-05-06,,1000.0,,diaria,2020-05-06,251,12.0,365.0
CDB,CDI,99.0,BR Partners,Genial,2020-06-05,,10000.0,,vencimento,2020-05-06,22,3.0,30.0
CDB,CDI,102.0,BR Partners,Genial,2020-11-03,,10000.0,,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,104.0,BR Partners,Genial,2021-05-03,,10000.0,,vencimento,2020-05-06,248,12.0,361.0
CDB,CDI,97.0,CGD,Genial,2020-08-04,,10000.0,,vencimento,2020-05-06,63,3.0,90.0
LC,CDI,130.0,Agoracred Financeira,Genial,2025-04-10,,5000.0,,vencimento,2020-05-06,1240,60.0,1800.0
LCA,CDI,99.0,Fibra,Genial,2020-08-10,,5000.0,,vencimento,2020-05-06,67,6.0,95.0
CDB,CDI,90.0,CGD,Genial,2022-04-27,,10000.0,,diaria,2020-05-06,496,24.0,721.0
CDB,CDI,121.5,Semear,Genial,2021-05-06,,5000.0,,vencimento,2020-05-06,251,12.0,365.0
LCI,CDI,101.5,BTG,Genial,2021-10-28,,50000.0,,vencimento,2020-05-06,373,18.0,540.0
LCI,CDI,102.0,BTG,Genial,2022-10-24,,50000.0,,vencimento,2020-05-06,621,30.0,900.0
CDB,CDI,121.5,Semear,Genial,2021-05-26,,5000.0,,vencimento,2020-05-06,265,12.0,385.0
LCA,CDI,101.0,ABC,Genial,2021-05-03,,30000.0,,vencimento,2020-05-06,248,12.0,360.0
LCA,CDI,110.0,Fibra,Genial,2021-05-06,,10000.0,,vencimento,2020-05-06,251,12.0,365.0
CDB,CDI,103.0,Omni Financeira,Genial,2020-11-03,,5000.0,,vencimento,2020-05-06,125,6.0,181.0
LCI,CDI,101.0,BTG,Genial,2021-05-03,,50000.0,,vencimento,2020-05-06,248,12.0,360.0
LC,CDI,105.0,Senff,Genial,2020-11-03,,1000.0,,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,101.0,BR Partners,Genial,2020-09-03,,10000.0,,vencimento,2020-05-06,85,6.0,120.0
LCI,CDI,100.0,BTG,Genial,2020-11-03,,1000.0,,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,117.0,Omni Financeira,Genial,2021-05-03,,5000.0,,vencimento,2020-05-06,248,12.0,361.0
CDB,CDI,100.0,BR Partners,Genial,2020-08-04,,10000.0,,vencimento,2020-05-06,63,3.0,90.0
LC,CDI,110.0,Caruana Financeira,Genial,2021-10-28,,5000.0,,vencimento,2020-05-06,373,18.0,540.0
CDB,CDI,108.0,BIB,Genial,2020-11-03,,1000.0,,vencimento,2020-05-06,125,6.0,180.0
CDB,CDI,121.0,BIB,Genial,2025-04-10,,1000.0,,vencimento,2020-05-06,1240,60.0,1800.0
SUPER CDB,BRL,7.0,Pine,Genial,2025-04-10,,1000.0,,vencimento,2020-05-06,1240,60.0,1800.0
LC,BRL,5.58,Sorocred Financeira,Genial,2022-04-26,,1000.0,,vencimento,2020-05-06,495,24.0,720.0
LC,CDI,133.0,BRK,Genial,2024-04-15,,1000.0,,vencimento,2020-05-06,989,48.0,1440.0
LC,BRL,4.09,Sorocred Financeira,Genial,2021-05-06,,1000.0,,vencimento,2020-05-06,251,12.0,365.0
CDB,CDI,122.0,Omni,Genial,2025-04-10,,1000.0,,vencimento,2020-05-06,1240,60.0,1800.0
CDB,CDI,123.0,Omni Financeira,Genial,2024-04-15,,5000.0,,vencimento,2020-05-06,989,48.0,1440.0
CDB,CDI,120.0,BIB,Genial,2024-04-15,,1000.0,,vencimento,2020-05-06,989,48.0,1440.0
LC,BRL,3.89,Sorocred Financeira,Genial,2020-11-03,,1000.0,,vencimento,2020-05-06,125,6.0,180.0
SUPER CDB,BRL,6.3,Pine,Genial,2024-04-15,,1000.0,,vencimento,2020-05-06,989,48.0,1440.0
CDB,CDI,120.0,BS2,Genial,2022-04-27,,5000.0,,vencimento,2020-05-06,496,24.0,721.0
CDB,BRL,6.7,NBC,Genial,2023-04-24,,1000.0,,vencimento,2020-05-06,745,36.0,1080.0
LC,CDI,140.5,Facta Financeira,Genial,2022-04-28,,1000.0,,vencimento,2020-05-06,497,24.0,722.0
CDB,CDI,108.0,Parana,Genial,2024-05-06,,20000.0,,vencimento,2020-05-06,1003,48.0,1460.0
CDB,CDI,121.0,Omni Financeira,Genial,2023-04-24,,5000.0,,vencimento,2020-05-06,745,36.0,1080.0
CDB,CDI,112.0,BIB,Genial,2021-05-03,,1000.0,,vencimento,2020-05-06,248,12.0,360.0
LCA,CDI,104.0,ABC,Genial,2024-05-06,,30000.0,,vencimento,2020-05-06,1003,48.0,1460.0
CDB,CDI,126.5,Semear,Genial,2024-04-25,,5000.0,,vencimento,2020-05-06,997,48.0,1450.0
CDB,CDI,118.0,BIB,Genial,2022-04-26,,1000.0,,vencimento,2020-05-06,495,24.0,720.0
CDB,CDI,106.5,Semear,Genial,2020-08-05,,5000.0,,vencimento,2020-05-06,64,3.0,91.0
CDB,CDI,109.5,Semear,Genial,2020-11-09,,5000.0,,vencimento,2020-05-06,129,6.0,185.0
CDB,CDI,103.0,Daycoval,Genial,2020-07-06,,30000.0,,vencimento,2020-05-06,42,3.0,61.0
CDB,CDI,118.0,NBC,Genial,2023-04-24,,1000.0,,vencimento,2020-05-06,745,36.0,1080.0
LC,CDI,111.5,Caruana Financeira,Genial,2022-11-07,,5000.0,,vencimento,2020-05-06,630,30.0,913.0
SUPER CDB,BRL,5.4,Pine,Genial,2023-04-24,,1000.0,,vencimento,2020-05-06,745,36.0,1080.0
CDB,CDI,108.0,Parana,Genial,2025-05-06,,20000.0,,vencimento,2020-05-06,1255,60.0,1826.0
CDB,CDI,108.0,Parana,Genial,2022-11-03,,20000.0,,vencimento,2020-05-06,628,30.0,911.0
CDB,CDI,119.0,Omni Financeira,Genial,2022-04-27,,5000.0,,vencimento,2020-05-06,496,24.0,721.0
CDB,CDI,103.0,BS2,Genial,2022-04-27,,5000.0,,diaria,2020-05-06,496,24.0,721.0
LC,CDI,135.5,Senff,Genial,2023-04-24,,1000.0,,vencimento,2020-05-06,745,36.0,1080.0
LCI,CDI,100.0,BTG,Genial,2020-08-05,,1000.0,,vencimento,2020-05-06,64,3.0,91.0
LC,CDI,134.0,BRK,Genial,2023-04-24,,1000.0,,vencimento,2020-05-06,745,36.0,1080.0
LCI,CDI,106.0,Pine,Genial,2021-05-06,,1000.0,,vencimento,2020-05-06,251,12.0,365.0
LCI,CDI,110.0,Pine,Genial,2021-11-08,,1000.0,,vencimento,2020-05-06,379,18.0,550.0
LC,CDI,130.0,BRK,Genial,2022-04-27,,1000.0,,vencimento,2020-05-06,496,24.0,721.0
LCI,BRL,3.02,Daycoval,Daycoval,2020-10-05,,1000.0,False,vencimento,2020-05-06,106,6.0,152.0
LCI,BRL,3.94,Maxima,Easynvest,2020-11-04,,1000.0,True,vencimento,2020-05-06,126,6.0,182.0
LCI,CDI,115.0,Maxima,Easynvest,2020-11-04,,1000.0,True,vencimento,2020-05-06,126,6.0,182.0
LCI,CDI,111.0,Maxima,Guide,2020-11-07,,5000.0,True,vencimento,2020-05-06,128,6.0,185.0
LCI,CDI,108.0,Sofisa,Sofisa,2020-11-03,,1.0,False,vencimento,2020-05-06,125,6.0,181.0
LCI,CDI,104.0,Daycoval,Guide,2020-11-08,,20000.0,True,vencimento,2020-05-06,128,6.0,186.0
LCI,CDI,103.0,BTG,BTG,2020-11-06,,1000.0,True,vencimento,2020-05-06,128,6.0,184.0
LCI,CDI,105.0,Fidis,XP,2020-11-03,,1000.0,True,vencimento,2020-05-06,125,6.0,181.0
LCI,CDI,105.0,Fidis,Rico,2020-11-03,,1000.0,True,vencimento,2020-05-06,125,6.0,181.0
LCI,CDI,105.0,Daycoval,Orama,2020-11-03,,20000.0,True,vencimento,2020-05-06,125,6.0,181.0
LCI,CDI,105.0,Daycoval,modalmais,2020-11-02,,20000.0,True,vencimento,2020-05-06,124,6.0,180.0
LCI,CDI,103.0,BTG,Ourinvest,2020-11-02,,1000.0,True,vencimento,2020-05-06,124,6.0,180.0
LCI,CDI,100.0,BTG,modalmais,2020-11-03,,50000.0,True,vencimento,2020-05-06,125,6.0,181.0
LCI,CDI,99.0,BTG,Guide,2020-11-03,,5000.0,True,vencimento,2020-05-06,125,6.0,181.0
LCI,CDI,98.0,Inter,Inter,2020-11-02,,1000000.0,False,vencimento,2020-05-06,124,6.0,180.0
LCI,CDI,97.5,Inter,Inter,2020-11-02,,750000.0,False,vencimento,2020-05-06,124,6.0,180.0
LCI,CDI,97.0,Inter,Inter,2020-11-02,,500000.0,False,vencimento,2020-05-06,124,6.0,180.0
CDB,BRL,5.0,Maxima,Nova Futura,2020-09-03,,500.0,True,vencimento,2020-05-06,85,6.0,120.0
CDB,BRL,5.0,Maxima,Orama,2020-11-09,,5000.0,True,vencimento,2020-05-06,129,6.0,187.0
CDB,BRL,5.0,Maxima,Nova Futura,2020-11-04,,500.0,True,vencimento,2020-05-06,126,6.0,182.0
CDB,BRL,5.0,Maxima,Easynvest,2020-11-04,,1000.0,True,vencimento,2020-05-06,126,6.0,182.0
CDB,BRL,4.6,Maxima,Guide,2020-11-05,,5000.0,True,vencimento,2020-05-06,127,6.0,183.0
CDB,CDI,140.0,Maxima,Orama,2020-11-09,,5000.0,True,vencimento,2020-05-06,129,6.0,187.0
CDB,CDI,137.0,Arbi,Orama,2020-11-09,,1000.0,True,vencimento,2020-05-06,129,6.0,187.0
CDB,CDI,140.0,Maxima,Nova Futura,2020-11-04,,500.0,True,vencimento,2020-05-06,126,6.0,182.0
CDB,CDI,137.0,Maxima,Easynvest,2020-11-08,,2043.94,True,vencimento,2020-05-06,128,6.0,186.0
CDB,CDI,139.0,Maxima,Easynvest,2020-11-04,,1000.0,True,vencimento,2020-05-06,126,6.0,182.0
CDB,CDI,136.0,Maxima,Guide,2020-11-06,,5000.0,True,vencimento,2020-05-06,128,6.0,184.0
CDB,CDI,137.0,Maxima,modalmais,2020-11-03,,1000.0,True,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,136.0,Arbi,Easynvest,2020-11-03,,3000.0,True,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,126.0,Agibank,Guide,2020-11-06,,5000.0,True,vencimento,2020-05-06,128,6.0,184.0
CDB,CDI,126.0,Agibank,BTG,2020-11-06,,10000.0,True,vencimento,2020-05-06,128,6.0,184.0
CDB,CDI,127.0,Agibank,Nova Futura,2020-11-04,,1000.0,True,vencimento,2020-05-06,126,6.0,182.0
CDB,CDI,126.0,Agibank,modalmais,2020-11-04,,1000.0,True,vencimento,2020-05-06,126,6.0,182.0
CDB,CDI,126.0,Agibank,Ativa,2020-11-04,,5000.0,False,vencimento,2020-05-06,126,6.0,182.0
CDB,CDI,126.0,Agibank,Easynvest,2020-11-04,,10000.0,True,vencimento,2020-05-06,126,6.0,182.0
CDB,BRL,3.5,Maxima,modalmais,2020-11-03,,1000.0,True,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,126.0,Agibank,Ourinvest,2020-11-03,,1000.0,True,vencimento,2020-05-06,125,6.0,181.0
CDB,BRL,3.44,Agibank,Ourinvest,2020-11-03,,1000.0,True,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,118.0,BR Partners,Guide,2020-11-04,,20000.0,True,vencimento,2020-05-06,126,6.0,182.0
CDB,CDI,116.0,Maxinvest,modalmais,2020-11-03,,1000.0,True,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,112.0,Indusval,Guide,2020-11-09,,10000.0,True,vencimento,2020-05-06,129,6.0,187.0
CDB,CDI,120.0,Ourinvest,Ourinvest,2020-11-02,,10000.0,True,vencimento,2020-05-06,124,6.0,180.0
CDB,CDI,112.0,Gmac,BTG,2020-11-06,,10000.0,True,vencimento,2020-05-06,128,6.0,184.0
CDB,CDI,110.0,BMG,BTG,2020-11-06,,10000.0,True,vencimento,2020-05-06,128,6.0,184.0
CDB,CDI,112.0,Gmac,XP,2020-11-03,,10000.0,True,vencimento,2020-05-06,125,6.0,181.0
CDB,BRL,3.1,Sofisa,Sofisa,2020-11-03,,1.0,False,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,109.0,BTG,BTG,2020-11-06,,1000.0,True,vencimento,2020-05-06,128,6.0,184.0
CDB,CDI,111.0,Indusval,Easynvest,2020-11-03,,5000.0,True,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,107.0,BIB,Orama,2020-11-09,,10000.0,True,vencimento,2020-05-06,129,6.0,187.0
CDB,CDI,110.0,Sofisa,Sofisa,2020-11-03,,1.0,False,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,110.0,BMG,modalmais,2020-11-03,,10000.0,True,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,106.0,Daycoval,Daycoval,2020-11-06,,1000.0,False,diaria,2020-05-06,128,6.0,184.0
CDB,CDI,107.0,Sofisa,Sofisa,2020-11-06,2020-05-07,1.0,False,diaria,2020-05-06,128,6.0,184.0
CDB,CDI,107.0,BS2,BTG,2020-11-06,,10000.0,True,vencimento,2020-05-06,128,6.0,184.0
CDB,CDI,106.0,BS2,Easynvest,2020-11-06,,5000.0,True,diaria,2020-05-06,128,6.0,184.0
CDB,CDI,106.0,Omni,BTG,2020-11-06,,10000.0,True,vencimento,2020-05-06,128,6.0,184.0
CDB,CDI,106.0,ABC,BTG,2020-11-06,,30000.0,True,vencimento,2020-05-06,128,6.0,184.0
CDB,CDI,108.0,BMG,Nova Futura,2020-11-03,,1000.0,True,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,108.0,ABC,ABC,2020-11-03,2020-11-03,1000.0,False,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,108.0,BIB,modalmais,2020-11-03,,5000.0,True,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,107.0,BS2,Ativa,2020-11-04,,10000.0,False,vencimento,2020-05-06,126,6.0,182.0
CDB,CDI,107.0,Luso,modalmais,2020-11-04,,10000.0,True,vencimento,2020-05-06,126,6.0,182.0
CDB,CDI,107.0,BS2,modalmais,2020-11-04,,10000.0,True,vencimento,2020-05-06,126,6.0,182.0
CDB,CDI,112.0,Indusval,modalmais,2020-11-02,,5000.0,True,vencimento,2020-05-06,124,6.0,180.0
CDB,CDI,112.0,Indusval,Nova Futura,2020-11-02,,10000.0,True,vencimento,2020-05-06,124,6.0,180.0
CDB,CDI,105.0,Parana,Parana,2020-11-06,2020-11-03,500.0,False,diaria,2020-05-06,128,6.0,184.0
CDB,CDI,105.0,Indusval,Easynvest,2020-11-06,,1000.0,True,diaria,2020-05-06,128,6.0,184.0
CDB,CDI,105.0,AJRenner,Easynvest,2020-11-06,,10000.0,True,diaria,2020-05-06,128,6.0,184.0
CDB,CDI,105.0,BBM,BTG,2020-11-06,,10000.0,True,vencimento,2020-05-06,128,6.0,184.0
CDB,CDI,105.0,Daycoval,BTG,2020-11-06,,20000.0,True,vencimento,2020-05-06,128,6.0,184.0
CDB,CDI,105.0,Modal,BTG,2020-11-06,,20000.0,True,vencimento,2020-05-06,128,6.0,184.0
CDB,BRL,2.82,BMG,Ativa,2020-11-12,,5000.0,False,vencimento,2020-05-06,132,6.0,190.0
CDB,CDI,107.0,BMG,Easynvest,2020-11-03,,15000.0,True,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,107.0,Luso,Ativa,2020-11-03,,20000.0,False,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,107.0,ABC,Easynvest,2020-11-03,,30000.0,True,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,107.0,Fidis,XP,2020-11-03,,1000000.0,True,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,106.0,BS2,Easynvest,2020-11-04,,1000.0,True,vencimento,2020-05-06,126,6.0,182.0
CDB,CDI,106.0,BS2,Guide,2020-11-04,,10000.0,True,vencimento,2020-05-06,126,6.0,182.0
CDB,CDI,106.0,ABC,Ativa,2020-11-04,,10000.0,False,vencimento,2020-05-06,126,6.0,182.0
CDB,CDI,104.0,RCI,RCI,2020-11-06,,100.0,False,diaria,2020-05-06,128,6.0,184.0
CDB,CDI,104.0,ABC,Guide,2020-11-06,,50000.0,True,vencimento,2020-05-06,128,6.0,184.0
CDB,CDI,103.5,Pine,Pine,2020-11-06,,500.0,False,diaria,2020-05-06,128,6.0,184.0
CDB,CDI,106.0,Omni,Easynvest,2020-11-03,,1000.0,True,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,106.0,Luso,Easynvest,2020-11-03,,10000.0,True,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,106.0,Omni,Ativa,2020-11-03,,10000.0,False,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,106.0,Omni,Ourinvest,2020-11-03,,10000.0,True,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,110.0,BMG,Ourinvest,2020-11-02,,5000.0,True,vencimento,2020-05-06,124,6.0,180.0
CDB,CDI,102.0,Inter,Inter,2020-11-06,,1000000.0,False,diaria,2020-05-06,128,6.0,184.0
CDB,CDI,103.0,Indusval,XP,2020-11-06,,1.0,True,diaria,2020-05-06,128,6.0,184.0
CDB,CDI,103.0,Smartbank,XP,2020-11-06,,1000.0,True,diaria,2020-05-06,128,6.0,184.0
CDB,CDI,103.0,BS2,Orama,2020-11-06,,1000.0,True,diaria,2020-05-06,128,6.0,184.0
CDB,CDI,103.0,Indusval,Orama,2020-11-06,,1000.0,True,diaria,2020-05-06,128,6.0,184.0
CDB,CDI,103.0,BS2,Ativa,2020-11-06,,10000.0,False,diaria,2020-05-06,128,6.0,184.0
CDB,CDI,103.0,BS2,Nova Futura,2020-11-06,,10000.0,True,diaria,2020-05-06,128,6.0,184.0
CDB,CDI,101.5,Inter,Inter,2020-11-06,,750000.0,False,diaria,2020-05-06,128,6.0,184.0
CDB,CDI,105.0,Parana,Parana,2020-11-03,,500.0,False,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,105.0,Rodobens,Easynvest,2020-11-03,,1000.0,True,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,105.0,BBM,XP,2020-11-03,,50000.0,True,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,99.0,Fator,Ativa,2020-11-12,,10000.0,False,vencimento,2020-05-06,132,6.0,190.0
CDB,CDI,101.0,Inter,Inter,2020-11-06,,500000.0,False,diaria,2020-05-06,128,6.0,184.0
CDB,CDI,102.0,BS2,Guide,2020-11-06,,1000.0,True,diaria,2020-05-06,128,6.0,184.0
CDB,CDI,102.0,Indusval,Nova Futura,2020-11-06,,10000.0,True,diaria,2020-05-06,128,6.0,184.0
CDB,CDI,100.5,Inter,Inter,2020-11-06,,250000.0,False,diaria,2020-05-06,128,6.0,184.0
CDB,CDI,104.0,Modal,Easynvest,2020-11-03,,7000.0,True,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,104.0,BBM,Easynvest,2020-11-03,,50000.0,True,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,100.0,Inter,Inter,2020-11-06,,100.0,False,diaria,2020-05-06,128,6.0,184.0
CDB,CDI,101.0,BMG,BMG,2020-11-06,,1000.0,False,diaria,2020-05-06,128,6.0,184.0
CDB,CDI,101.0,Indusval,Guide,2020-11-06,,2000.0,True,diaria,2020-05-06,128,6.0,184.0
CDB,CDI,101.0,CGD,BTG,2020-11-06,,10000.0,True,vencimento,2020-05-06,128,6.0,184.0
CDB,CDI,103.0,Pine,Pine,2020-11-03,,500.0,False,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,103.0,Pine,Nova Futura,2020-11-03,,1000.0,True,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,103.0,Pine,modalmais,2020-11-03,,5000.0,True,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,103.0,Omni,modalmais,2020-11-03,,5000.0,True,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,103.0,PAN,Ourinvest,2020-11-03,,10000.0,True,vencimento,2020-05-06,125,6.0,181.0
CDB,CDI,102.0,Pine,Easynvest,2020-11-04,,15000.0,True,vencimento,2020-05-06,126,6.0,182.0
CDB,CDI,107.0,ABC,Ourinvest,2020-11-02,,30000.0,True,vencimento,2020-05-06,124,6.0,180.0
